,year,month,intent,police,sex,age,race,hispanic,place,education,0
79881,2014,3,Suicide,0,M,33,White,100,Street,BA+,
79882,2014,4,Suicide,0,M,37,White,100,Other unspecified,Some college,
79883,2014,4,Suicide,0,M,64,White,100,Home,HS/GED,
79884,2014,2,Suicide,0,M,68,White,100,Farm,Some college,
79885,2014,4,Suicide,0,M,50,White,100,Street,HS/GED,
79886,2014,4,Suicide,0,M,49,White,100,Other unspecified,HS/GED,
79887,2014,4,Suicide,0,M,56,White,100,Home,HS/GED,
79888,2014,3,Suicide,0,M,44,White,100,Street,Some college,
79889,2014,2,Accidental,0,M,23,Native American/Native Alaskan,100,Home,HS/GED,
79890,2014,4,Suicide,0,M,25,Hispanic,210,Home,HS/GED,
79891,2014,4,Suicide,0,M,51,White,100,Home,HS/GED,
79892,2014,4,Suicide,0,M,46,White,100,Home,Some college,
79893,2014,4,Suicide,0,M,37,White,100,Other specified,HS/GED,
79894,2014,4,Suicide,0,M,64,White,100,Home,HS/GED,
79895,2014,2,Suicide,0,F,43,White,100,Home,BA+,
79896,2014,4,Suicide,0,M,63,White,100,Other unspecified,HS/GED,
79897,2014,2,Homicide,0,F,31,White,100,Other unspecified,Some college,
79898,2014,4,Suicide,0,M,89,White,100,Home,Less than HS,
79899,2014,4,Homicide,0,M,30,White,100,Street,HS/GED,
79900,2014,4,Suicide,0,M,90,White,100,Home,Some college,
79901,2014,4,Homicide,0,M,14,White,100,School/instiution,Less than HS,
79902,2014,4,Homicide,0,M,69,White,100,School/instiution,BA+,
79903,2014,4,Suicide,0,M,43,White,100,Home,NA,
79904,2014,4,Suicide,0,M,48,White,100,Home,Some college,
79905,2014,3,Homicide,0,M,39,White,100,Home,HS/GED,
79906,2014,4,Homicide,0,M,30,Hispanic,210,Street,HS/GED,
79907,2014,2,Suicide,0,M,23,White,100,Other unspecified,NA,
79908,2014,4,Suicide,0,M,48,White,100,Other specified,BA+,
79909,2014,4,Homicide,0,F,53,White,100,Residential institution,BA+,
79910,2014,4,Suicide,0,M,25,White,100,Home,Some college,
79911,2014,4,Suicide,0,M,30,White,100,Other unspecified,Some college,
79912,2014,4,Suicide,0,M,22,White,100,Other unspecified,Less than HS,
79913,2014,5,Suicide,0,M,84,White,100,Other unspecified,HS/GED,
79914,2014,4,Homicide,0,M,21,Hispanic,210,Street,Less than HS,
79915,2014,1,Suicide,0,M,57,White,100,Other specified,BA+,
79916,2014,5,Suicide,0,M,54,White,100,Other specified,BA+,
79917,2014,5,Suicide,0,M,43,White,100,Home,Less than HS,
79918,2014,5,Suicide,0,M,68,White,100,Home,HS/GED,
79919,2014,4,Homicide,0,F,29,Black,100,Other specified,HS/GED,
79920,2014,2,Homicide,0,M,26,White,100,Home,HS/GED,
79921,2014,4,Suicide,0,M,32,White,100,Other unspecified,BA+,
79922,2014,5,Accidental,0,M,41,Hispanic,210,Home,Some college,
79923,2014,5,Suicide,0,M,64,White,100,Home,HS/GED,
79924,2014,5,Suicide,0,M,19,White,100,Home,HS/GED,
79925,2014,4,Accidental,0,M,1,Black,100,Home,Less than HS,
79926,2014,5,Suicide,0,M,65,White,100,Home,Some college,
79927,2014,4,Suicide,0,M,25,White,100,Home,Some college,
79928,2014,5,Homicide,0,F,24,White,100,Street,Less than HS,
79929,2014,3,Homicide,1,M,23,White,100,NA,HS/GED,
79930,2014,5,Suicide,0,M,48,White,100,Other unspecified,HS/GED,
79931,2014,4,Suicide,0,M,47,White,100,Other unspecified,Some college,
79932,2014,1,Suicide,0,M,62,White,998,Home,NA,
79933,2014,5,Homicide,0,F,42,Black,100,Street,BA+,
79934,2014,5,Suicide,0,M,73,White,100,Other unspecified,HS/GED,
79935,2014,5,Homicide,0,M,26,Black,100,Home,Less than HS,
79936,2014,5,Homicide,0,F,24,Black,100,Street,Some college,
79937,2014,4,Suicide,0,M,32,White,100,Home,HS/GED,
79938,2014,6,Suicide,0,M,38,White,100,Home,Less than HS,
79939,2014,5,Suicide,0,M,53,White,100,Home,Less than HS,
79940,2014,5,Homicide,0,M,50,Hispanic,260,Home,Less than HS,
79941,2014,4,Suicide,0,M,53,White,100,Other unspecified,HS/GED,
79942,2014,4,Suicide,0,M,41,White,100,Home,HS/GED,
79943,2014,6,Suicide,0,M,67,White,100,Home,HS/GED,
79944,2014,5,Suicide,0,M,27,White,100,Home,HS/GED,
79945,2014,5,Suicide,0,M,27,Black,100,Other unspecified,HS/GED,
79946,2014,6,Suicide,0,M,49,White,100,Other unspecified,HS/GED,
79947,2014,5,Suicide,0,F,34,White,100,Other specified,NA,
79948,2014,4,Suicide,0,M,27,Black,100,Other specified,HS/GED,
79949,2014,6,Suicide,0,M,50,White,100,Home,Some college,
79950,2014,5,Suicide,0,M,20,White,100,Home,HS/GED,
79951,2014,5,Suicide,0,M,26,Black,100,Home,HS/GED,
79952,2014,6,Suicide,0,M,83,White,100,Home,Less than HS,
79953,2014,5,Homicide,1,M,24,Black,100,NA,Less than HS,
79954,2014,6,Suicide,0,M,75,White,100,Other unspecified,HS/GED,
79955,2014,5,Suicide,0,M,50,White,100,Other specified,Some college,
79956,2014,5,Suicide,0,M,33,White,100,Other unspecified,BA+,
79957,2014,5,Homicide,0,M,21,Black,100,Other specified,Less than HS,
79958,2014,6,Homicide,0,M,26,Black,100,Home,Less than HS,
79959,2014,5,Suicide,0,M,52,White,100,Home,Less than HS,
79960,2014,6,Suicide,0,M,40,White,100,Other unspecified,BA+,
79961,2014,6,Suicide,0,M,52,White,100,Other unspecified,HS/GED,
79962,2014,6,Homicide,1,M,56,White,100,NA,Less than HS,
79963,2014,6,Suicide,0,M,71,White,100,Home,Less than HS,
79964,2014,5,Suicide,0,M,58,White,100,Other unspecified,HS/GED,
79965,2014,6,Homicide,0,M,21,White,100,Home,Some college,
79966,2014,6,Homicide,0,F,20,Asian/Pacific Islander,100,Home,Some college,
79967,2014,6,Homicide,0,F,45,Asian/Pacific Islander,100,Home,Less than HS,
79968,2014,6,Homicide,0,M,40,Hispanic,227,Street,Less than HS,
79969,2014,5,Suicide,0,F,47,White,100,Home,HS/GED,
79970,2014,6,Suicide,0,M,54,White,100,Home,HS/GED,
79971,2014,6,Suicide,0,M,83,White,100,Other unspecified,Less than HS,
79972,2014,6,Homicide,0,M,19,Black,100,Home,HS/GED,
79973,2014,6,Homicide,0,M,20,Hispanic,210,Other unspecified,HS/GED,
79974,2014,6,Suicide,0,M,65,White,100,Home,Some college,
79975,2014,7,Suicide,0,M,58,White,100,Home,BA+,
79976,2014,7,Homicide,1,M,26,Black,100,NA,HS/GED,
79977,2014,6,Suicide,0,M,73,White,100,Home,HS/GED,
79978,2014,7,Suicide,0,M,20,White,100,Street,Some college,
79979,2014,7,Suicide,0,F,61,White,100,Other unspecified,HS/GED,
79980,2014,7,Suicide,0,M,43,White,100,Home,BA+,
79981,2014,7,Suicide,0,M,57,White,100,Other unspecified,Some college,
79982,2014,7,Suicide,0,M,24,Hispanic,210,Home,Less than HS,
79983,2014,7,Suicide,0,M,78,White,100,Home,HS/GED,
79984,2014,7,Homicide,0,M,34,Black,100,Home,HS/GED,
79985,2014,6,Homicide,0,M,25,Black,100,Other specified,HS/GED,
79986,2014,6,Suicide,0,M,48,White,100,Home,Some college,
79987,2014,7,Suicide,0,F,59,White,100,Home,HS/GED,
79988,2014,7,Suicide,0,M,44,White,100,Home,BA+,
79989,2014,7,Homicide,0,F,5,Black,100,Other unspecified,Less than HS,
79990,2014,7,Suicide,0,F,22,Hispanic,299,Other unspecified,Some college,
79991,2014,7,Suicide,0,M,46,White,100,Home,HS/GED,
79992,2014,7,Suicide,0,M,61,White,100,Home,Some college,
79993,2014,7,Suicide,0,M,54,White,100,Home,Some college,
79994,2014,8,Suicide,0,M,43,White,100,Home,Some college,
79995,2014,7,Suicide,0,M,84,White,100,Home,Less than HS,
79996,2014,7,Accidental,0,M,3,Black,100,Home,Less than HS,
79997,2014,8,Suicide,0,M,57,White,100,Other specified,HS/GED,
79998,2014,8,Suicide,0,M,24,White,100,Home,HS/GED,
79999,2014,8,Homicide,0,M,20,White,100,Home,Less than HS,
80000,2014,8,Suicide,0,M,28,White,100,Other unspecified,HS/GED,
80001,2014,8,Suicide,0,M,71,White,100,Home,HS/GED,
80002,2014,8,Homicide,0,M,34,Hispanic,210,Street,Less than HS,
80003,2014,8,Homicide,0,M,17,Hispanic,281,Home,Less than HS,
80004,2014,8,Suicide,0,M,64,White,100,Other unspecified,Some college,
80005,2014,8,Suicide,0,M,45,White,100,Home,Some college,
80006,2014,8,Suicide,0,M,18,Hispanic,210,Home,Less than HS,
80007,2014,7,Suicide,0,M,21,Black,100,Street,HS/GED,
80008,2014,8,Suicide,0,M,18,White,100,Home,HS/GED,
80009,2014,7,Suicide,0,M,34,Black,100,Home,HS/GED,
80010,2014,8,Homicide,0,M,20,Black,100,Street,Less than HS,
80011,2014,8,Suicide,0,M,22,White,100,Home,BA+,
80012,2014,8,Suicide,0,M,60,White,100,Home,BA+,
80013,2014,8,Homicide,1,M,71,White,100,NA,BA+,
80014,2014,8,Suicide,0,M,23,White,100,Other unspecified,Some college,
80015,2014,8,Homicide,1,M,52,White,100,NA,NA,
80016,2014,9,Homicide,0,M,40,White,100,Street,Some college,
80017,2014,8,Homicide,1,M,40,White,100,NA,HS/GED,
80018,2014,7,Suicide,0,M,32,White,100,Other unspecified,Some college,
80019,2014,8,Homicide,1,M,18,White,100,NA,Some college,
80020,2014,5,Homicide,0,M,22,Black,100,Other unspecified,Some college,
80021,2014,9,Suicide,0,M,78,White,100,Home,Less than HS,
80022,2014,9,Suicide,0,M,61,White,100,Home,Some college,
80023,2014,9,Suicide,0,M,35,White,100,Other specified,HS/GED,
80024,2014,9,Suicide,0,M,21,White,100,Home,HS/GED,
80025,2014,6,Homicide,0,M,22,Black,100,Other specified,Some college,
80026,2014,8,Suicide,0,M,37,White,100,Home,BA+,
80027,2014,9,Suicide,0,M,83,White,100,Other unspecified,BA+,
80028,2014,8,Homicide,0,M,29,Black,100,Home,Some college,
80029,2014,9,Suicide,0,M,70,White,100,Home,Some college,
80030,2014,9,Suicide,0,M,52,White,100,Street,BA+,
80031,2014,9,Suicide,0,M,22,White,100,Home,HS/GED,
80032,2014,9,Suicide,0,M,49,White,100,Other unspecified,BA+,
80033,2014,9,Suicide,0,M,70,White,100,Other unspecified,NA,
80034,2014,9,Suicide,0,M,63,White,100,Street,HS/GED,
80035,2014,9,Suicide,0,M,88,White,100,Home,HS/GED,
80036,2014,9,Suicide,0,M,80,White,100,Home,BA+,
80037,2014,9,Suicide,0,M,42,White,100,Street,BA+,
80038,2014,9,Suicide,0,M,66,White,100,Other unspecified,Some college,
80039,2014,9,Suicide,0,M,26,White,100,Home,Some college,
80040,2014,9,Suicide,0,M,32,White,100,Home,Some college,
80041,2014,9,Suicide,0,M,43,White,100,Other specified,BA+,
80042,2014,9,Suicide,0,M,37,White,100,Home,Some college,
80043,2014,10,Accidental,0,M,96,White,100,Other unspecified,Some college,
80044,2014,10,Suicide,0,M,26,White,100,Other unspecified,HS/GED,
80045,2014,10,Suicide,0,M,58,White,100,Home,Some college,
80046,2014,10,Suicide,0,M,34,Black,100,Home,BA+,
80047,2014,9,Suicide,0,M,51,White,100,Home,HS/GED,
80048,2014,10,Suicide,0,M,85,White,100,Other unspecified,HS/GED,
80049,2014,10,Suicide,0,M,77,White,100,Other unspecified,Some college,
80050,2014,9,Homicide,0,F,30,White,100,Home,HS/GED,
80051,2014,10,Suicide,0,F,62,White,100,Home,Some college,
80052,2014,10,Suicide,0,M,50,White,100,Home,BA+,
80053,2014,10,Suicide,0,M,51,White,100,Home,Some college,
80054,2014,9,Suicide,0,M,26,White,100,Other specified,HS/GED,
80055,2014,10,Suicide,0,M,45,White,100,Home,BA+,
80056,2014,10,Homicide,0,M,36,Black,100,Home,HS/GED,
80057,2014,10,Suicide,0,M,22,Hispanic,210,Other unspecified,Some college,
80058,2014,10,Homicide,1,M,18,White,100,NA,Less than HS,
80059,2014,10,Suicide,0,F,64,White,100,Home,BA+,
80060,2014,10,Suicide,0,F,49,White,100,Other unspecified,BA+,
80061,2014,8,Suicide,0,M,62,White,100,Other unspecified,Some college,
80062,2014,10,Homicide,0,M,20,White,100,Other unspecified,Some college,
80063,2014,10,Suicide,0,F,47,White,100,Home,Less than HS,
80064,2014,6,Homicide,0,M,52,White,100,Other unspecified,HS/GED,
80065,2014,9,Suicide,0,M,64,White,100,Other unspecified,Less than HS,
80066,2014,11,Suicide,0,M,30,White,100,Other unspecified,Some college,
80067,2014,11,Suicide,0,M,17,Hispanic,211,Home,Less than HS,
80068,2014,8,Suicide,0,F,47,White,100,Home,Less than HS,
80069,2014,11,Suicide,0,F,25,White,100,Home,Some college,
80070,2014,10,Homicide,0,M,54,Hispanic,210,Other specified,Less than HS,
80071,2014,10,Suicide,0,M,46,White,100,Home,BA+,
80072,2014,10,Suicide,0,M,36,Asian/Pacific Islander,100,Home,HS/GED,
80073,2014,11,Suicide,0,M,29,White,100,Home,HS/GED,
80074,2014,11,Suicide,0,M,57,White,100,Home,Some college,
80075,2014,10,Homicide,0,F,71,Hispanic,210,Home,Some college,
80076,2014,10,Suicide,0,M,58,White,100,Home,BA+,
80077,2014,10,Homicide,0,M,72,Hispanic,210,Home,Less than HS,
80078,2014,11,Homicide,0,M,29,White,100,Home,HS/GED,
80079,2014,10,Suicide,0,M,71,White,100,Home,HS/GED,
80080,2014,10,Homicide,0,M,33,White,100,Home,HS/GED,
80081,2014,11,Suicide,0,M,24,Hispanic,210,Other unspecified,HS/GED,
80082,2014,10,Suicide,0,M,81,White,100,Other unspecified,HS/GED,
80083,2014,11,Suicide,0,F,22,Hispanic,210,Home,Some college,
80084,2014,11,Suicide,0,M,82,White,100,Home,Some college,
80085,2014,11,Suicide,0,M,34,Hispanic,210,Home,Less than HS,
80086,2014,11,Suicide,0,M,37,White,100,Street,Some college,
80087,2014,11,Suicide,0,M,60,White,100,Other unspecified,HS/GED,
80088,2014,10,Suicide,0,M,77,White,100,Other unspecified,HS/GED,
80089,2014,11,Suicide,0,F,16,White,100,Home,Less than HS,
80090,2014,10,Homicide,0,F,6,Black,100,Trade/service area,Less than HS,
80091,2014,10,Homicide,0,F,10,Black,100,Home,Less than HS,
80092,2014,11,Suicide,0,M,82,White,100,Home,HS/GED,
80093,2014,11,Suicide,0,F,16,White,100,Home,Less than HS,
80094,2014,11,Suicide,0,M,27,White,100,Other unspecified,HS/GED,
80095,2014,10,Suicide,0,M,69,White,100,Home,HS/GED,
80096,2014,11,Suicide,0,F,56,White,100,Home,HS/GED,
80097,2014,10,Suicide,0,M,82,White,100,Home,Some college,
80098,2014,9,Homicide,0,M,33,White,100,Street,Less than HS,
80099,2014,8,Homicide,0,M,18,Black,100,Street,Less than HS,
80100,2014,11,Suicide,0,M,31,White,100,Other unspecified,Less than HS,
80101,2014,10,Suicide,0,F,21,Hispanic,210,Other unspecified,Some college,
80102,2014,10,Homicide,0,M,27,Black,100,Other unspecified,Less than HS,
80103,2014,11,Suicide,0,M,65,White,100,Home,BA+,
80104,2014,11,Suicide,0,M,51,White,100,Street,BA+,
80105,2014,12,Suicide,0,F,44,White,100,Home,Some college,
80106,2014,11,Homicide,1,M,50,Black,100,NA,HS/GED,
80107,2014,12,Suicide,0,M,68,White,100,Home,Some college,
80108,2014,10,Suicide,0,M,50,White,100,Farm,HS/GED,
80109,2014,12,Suicide,0,M,20,White,100,Home,Some college,
80110,2014,12,Suicide,0,M,31,Hispanic,210,Other unspecified,HS/GED,
80111,2014,12,Suicide,0,M,37,White,100,Other unspecified,BA+,
80112,2014,12,Homicide,0,M,24,Asian/Pacific Islander,100,Other specified,HS/GED,
80113,2014,12,Suicide,0,M,44,White,100,Other unspecified,Some college,
80114,2014,12,Suicide,0,M,76,White,100,Home,Less than HS,
80115,2014,12,Suicide,0,M,75,White,100,Home,HS/GED,
80116,2014,12,Suicide,0,M,61,White,100,Home,Some college,
80117,2014,11,Suicide,0,M,53,White,100,Other unspecified,Less than HS,
80118,2014,12,Homicide,0,M,19,Native American/Native Alaskan,100,Street,Less than HS,
80119,2014,12,Suicide,0,M,47,White,100,Other unspecified,HS/GED,
80120,2014,12,Suicide,0,M,31,White,100,Home,Some college,
80121,2014,12,Suicide,0,M,68,White,100,Other unspecified,HS/GED,
80122,2014,12,Suicide,0,M,40,White,100,Home,HS/GED,
80123,2014,12,Homicide,0,F,54,White,100,Home,HS/GED,
80124,2014,12,Homicide,0,F,19,Black,100,Other unspecified,Less than HS,
80125,2014,12,Suicide,0,M,73,White,100,Other unspecified,Some college,
80126,2014,11,Suicide,0,M,34,White,100,Farm,HS/GED,
80127,2014,12,Suicide,0,M,20,Hispanic,227,Other unspecified,HS/GED,
80128,2014,12,Homicide,0,M,27,White,100,Home,Less than HS,
80129,2014,10,Suicide,0,M,64,White,100,Home,Less than HS,
80130,2014,12,Homicide,0,M,26,Hispanic,210,Other specified,Some college,
80131,2014,12,Suicide,0,M,67,White,100,Home,HS/GED,
80132,2014,12,Suicide,0,M,35,White,100,Street,Some college,
80133,2014,12,Homicide,0,F,29,White,100,Other specified,Some college,
80134,2014,12,Suicide,0,M,52,White,100,Home,Some college,
80135,2014,11,Suicide,0,F,50,White,100,Home,Some college,
80136,2014,12,Suicide,0,M,24,White,100,Street,HS/GED,
80137,2014,12,Suicide,0,M,26,White,100,Home,HS/GED,
80138,2014,12,Homicide,0,M,49,Black,100,Home,HS/GED,
80139,2014,12,Homicide,0,M,43,Black,100,Home,Less than HS,
80140,2014,12,Suicide,0,M,56,White,100,Street,NA,
80141,2014,12,Homicide,0,M,63,White,100,Home,Less than HS,
80142,2014,10,Suicide,0,M,52,White,100,Home,Some college,
80143,2014,4,Undetermined,0,F,40,White,100,Other unspecified,Less than HS,
80144,2014,11,Suicide,0,M,45,White,100,Home,HS/GED,
80145,2014,12,Homicide,0,M,62,White,100,Other unspecified,HS/GED,
80146,2014,12,Suicide,0,M,19,White,100,Other unspecified,HS/GED,
80147,2014,12,Suicide,0,F,59,White,100,Home,HS/GED,
80148,2014,12,Homicide,0,M,32,White,100,Other unspecified,HS/GED,
80149,2014,12,Suicide,0,M,44,White,100,Farm,Some college,
80150,2014,1,Suicide,0,M,62,White,100,Home,Less than HS,
80151,2014,1,Suicide,0,F,51,White,100,Home,HS/GED,
80152,2014,1,Suicide,0,M,52,White,100,Other specified,HS/GED,
80153,2014,1,Suicide,0,M,56,White,100,Home,HS/GED,
80154,2014,1,Homicide,0,F,85,White,100,Home,Some college,
80155,2014,1,Suicide,0,M,76,White,100,Home,HS/GED,
80156,2014,1,Suicide,0,M,59,White,100,Home,Some college,
80157,2014,1,Suicide,0,M,17,White,100,Home,Less than HS,
80158,2014,1,Suicide,0,M,70,Black,100,Home,Less than HS,
80159,2014,1,Suicide,0,M,77,White,100,Home,Some college,
80160,2014,1,Suicide,0,M,48,White,100,Home,Less than HS,
80161,2014,1,Suicide,0,M,55,White,100,Residential institution,HS/GED,
80162,2014,1,Suicide,0,M,38,White,100,Home,HS/GED,
80163,2014,1,Suicide,0,M,55,White,100,Home,HS/GED,
80164,2014,1,Suicide,0,M,40,White,100,Other specified,HS/GED,
80165,2014,1,Suicide,0,M,73,White,100,Other specified,HS/GED,
80166,2014,1,Suicide,0,M,50,White,100,Home,Some college,
80167,2014,1,Suicide,0,M,38,White,100,Other specified,Less than HS,
80168,2014,1,Homicide,0,M,34,White,100,Other specified,Some college,
80169,2014,1,Suicide,0,M,47,White,100,Other specified,HS/GED,
80170,2014,2,Suicide,0,M,61,White,100,Home,HS/GED,
80171,2014,2,Suicide,0,M,18,White,100,Home,HS/GED,
80172,2014,2,Suicide,0,M,42,White,100,Home,HS/GED,
80173,2014,2,Suicide,0,M,21,White,100,Home,HS/GED,
80174,2014,1,Homicide,0,F,55,White,100,Home,HS/GED,
80175,2014,1,Suicide,0,F,59,White,100,Home,Some college,
80176,2014,1,Suicide,0,M,39,White,100,Home,HS/GED,
80177,2014,1,Suicide,0,M,47,White,100,Home,HS/GED,
80178,2014,1,Suicide,0,M,77,White,100,Home,Some college,
80179,2014,2,Homicide,0,M,23,Black,100,Other specified,Less than HS,
80180,2014,1,Suicide,0,M,79,White,100,Home,Less than HS,
80181,2014,2,Suicide,0,M,75,White,100,Home,Less than HS,
80182,2014,2,Suicide,0,M,16,White,100,Home,Less than HS,
80183,2014,2,Suicide,0,M,78,White,100,Home,Less than HS,
80184,2014,1,Suicide,0,M,49,White,100,Farm,BA+,
80185,2014,2,Suicide,0,M,56,White,100,Other specified,HS/GED,
80186,2014,2,Suicide,0,M,49,White,100,Home,HS/GED,
80187,2014,1,Suicide,0,M,58,White,100,Home,Less than HS,
80188,2014,2,Suicide,0,M,59,White,100,Home,Less than HS,
80189,2014,2,Homicide,0,M,54,Black,100,Home,HS/GED,
80190,2014,2,Suicide,0,M,62,White,100,Other specified,Some college,
80191,2014,1,Suicide,0,M,38,White,100,Home,HS/GED,
80192,2014,2,Suicide,0,M,42,White,100,Home,BA+,
80193,2014,1,Suicide,0,M,18,White,100,Home,Less than HS,
80194,2014,1,Suicide,0,M,46,White,100,Home,Less than HS,
80195,2014,2,Suicide,0,M,62,White,100,Home,HS/GED,
80196,2014,2,Suicide,0,M,49,White,100,Home,HS/GED,
80197,2014,1,Suicide,0,M,55,White,100,Home,HS/GED,
80198,2014,1,Homicide,0,M,40,White,100,Other specified,HS/GED,
80199,2014,1,Homicide,0,M,38,White,100,Home,Less than HS,
80200,2014,3,Suicide,0,M,29,White,100,Home,HS/GED,
80201,2014,2,Suicide,0,F,58,White,100,Home,BA+,
80202,2014,2,Suicide,0,M,79,White,100,Home,Less than HS,
80203,2014,3,Suicide,0,F,62,White,100,Home,BA+,
80204,2014,2,Suicide,0,F,24,White,100,Home,HS/GED,
80205,2014,1,Suicide,0,M,41,White,100,Other specified,HS/GED,
80206,2014,1,Homicide,0,F,26,White,100,Home,Some college,
80207,2014,3,Suicide,0,M,59,White,100,Home,Less than HS,
80208,2014,1,Suicide,0,M,51,White,100,Home,Less than HS,
80209,2014,2,Suicide,0,M,38,White,100,Other specified,HS/GED,
80210,2014,2,Suicide,0,M,60,White,100,Home,Less than HS,
80211,2014,3,Suicide,0,M,32,White,100,Home,HS/GED,
80212,2014,3,Suicide,0,M,60,White,100,Home,Less than HS,
80213,2014,2,Suicide,0,M,21,White,100,Other specified,HS/GED,
80214,2014,1,Suicide,0,M,28,White,100,Other specified,HS/GED,
80215,2014,2,Suicide,0,M,17,White,100,Other specified,Less than HS,
80216,2014,2,Homicide,0,M,57,White,100,Home,BA+,
80217,2014,3,Homicide,0,M,29,Black,100,Home,HS/GED,
80218,2014,2,Accidental,0,M,53,White,100,Other specified,HS/GED,
80219,2014,3,Suicide,0,M,48,White,100,Home,HS/GED,
80220,2014,3,Suicide,0,M,60,White,100,Home,BA+,
80221,2014,3,Homicide,0,M,38,Black,100,Home,Some college,
80222,2014,3,Suicide,0,M,76,White,100,Home,HS/GED,
80223,2014,2,Suicide,0,M,54,White,100,Home,Some college,
80224,2014,1,Suicide,0,M,63,White,100,Home,HS/GED,
80225,2014,2,Suicide,0,M,69,White,100,Home,HS/GED,
80226,2014,2,Suicide,0,F,53,White,100,Other specified,HS/GED,
80227,2014,2,Suicide,0,M,41,White,100,Other specified,HS/GED,
80228,2014,3,Suicide,0,M,41,White,100,Other specified,BA+,
80229,2014,3,Suicide,0,M,83,White,100,Home,Less than HS,
